weight_index,fold0
0,0.29571316787643015
1,0.027054009653119666
2,0.006602677355051105
3,0.19380760555073173
4,-0.06093919877735784
5,-0.03043860267049019
6,0.08061737164823285
7,0.006858734063222903
8,-0.21312295698266828
9,0.02497995258112298
10,0.11521838351280732
11,-0.05341254394014182
12,0.040281155645435655
13,0.034283297721693556
14,-0.0685143489361497
15,0.04571425972224751
16,-0.10667477451866794
17,0.05895733845820896
18,0.05576988115033635
19,-0.06734033756767305
20,0.11778196867558823
21,0.01268438201968753
22,-0.305768755469366
23,-0.04881697127339662
24,-0.01658216175401075
25,0.04906782414243892
26,0.03439766234506654
27,0.03967428619091808
28,0.052877499850075387
29,-0.1645691097591473
30,-0.12122197327650182
31,0.11959150787661789
32,0.13958427122221503
33,-0.02528079148689283
34,0.17370204248994714
35,-0.053234407884063535
36,-0.055170285918812734
37,0.05536439753221556
38,0.050653054321392804
39,0.18808994873784662
40,0.14233222560365144
41,-0.0430823719068757
42,-0.07066233199772347
43,0.09065047494774763
44,-0.05103528075835976
45,-0.2083463553075962
46,-0.024611561482226634
47,-0.02591770781712987
48,0.05080191547022068
49,-0.16084134064931313
50,-0.06194429884408248
51,0.10685627767861475
52,-0.137507420039824
53,0.03218747600307506
54,-0.009734810338081204
55,-0.08533211560756601
56,0.07501603850664507
57,0.033762402963781434
58,-0.10846276276246389
59,0.14065280508737862
60,-0.08823796042104048
61,-0.007633110925496399
62,-0.1427928472096286
63,-0.052720442871532124
64,-0.09448731884448548
65,0.29980026171660334
66,-0.1175952400339535
67,-0.057311320116139854
68,-0.20472387169181497
69,0.17258499146298684
70,0.08619267249264866
71,0.012303796874497496
72,0.1184541180616324
73,-0.06026188913719102
74,0.08620589734807954
75,0.060156016495594884
76,-0.08197546727328493
77,-0.028560122274412163
78,-0.007263292333523622
79,-0.02951331853748256
80,-0.1805949616852081
81,0.015499792805670015
82,0.09012026080616503
83,-0.22276049177315588
84,0.04196857408979332
85,-0.02597447728789774
86,0.20627214498333593
87,0.0628482232200564
88,-0.0026277568049657253
89,-0.06747903553756784
90,0.132364007895128
91,0.1630244031030823
92,0.1272073207979668
93,0.00667709143877157
94,0.03838076302993487
95,0.017718486589502053
96,-0.011058033968136097
97,0.0771219249615273
98,-0.023847388287406946
99,0.1285473271430993
100,0.2046235086801332
101,-0.14525369293482748
102,-0.011412734334968293
103,0.08005329759196776
104,-0.018410401463643405
105,-0.02805240046244032
106,-0.06860074207258182
107,0.010121188133325486
108,0.036998716528681086
109,0.07423922450026745
110,-0.041444631744822706
111,-0.04868279780779431
112,0.012224530709772412
113,-0.0018961443991019435
114,0.025773208426691015
115,0.007139144890635199
116,-0.04302437433120342
117,-0.010699611065367695
118,0.147047010535164
119,-0.042461822392592656
120,0.052656394667312215
121,0.009863854525573333
122,-0.15211379549376816
