weight_index,fold0
0,0.0967453538055734
1,0.003579183584067916
2,0.025741586573289156
3,0.17068669344900408
4,-0.0673072985270655
5,-0.024736095982127306
6,0.061021620274622365
7,-0.002384560489082158
8,-0.07457117014096135
9,-0.003737189176958534
10,0.09038041409841485
11,-0.009423624882407807
12,0.03979433852825666
13,0.03521280926812963
14,-0.01646926087418768
15,0.031948063965874886
16,-0.07191754025045778
17,0.05768406939497757
18,0.049214615559372905
19,-0.04695647069421639
20,0.025132936952985335
21,-0.02967210963294159
22,-0.09050803320882589
23,-0.03681331952410625
24,-0.012482917904060394
25,0.048132381256835284
26,0.031608167262408074
27,0.0330666354772228
28,-0.0002898859307547504
29,-0.09601198306087425
30,-0.06598157598063803
31,0.06326266613742383
32,0.06430851512430114
33,-0.028928259714699284
34,0.09928987328171528
35,-0.036437200674827315
36,-0.027470342385987463
37,0.03809831922187447
38,0.023544313754942543
39,0.11245383373547523
40,0.07604594554374723
41,-0.016648696697059737
42,0.01863568352339391
43,0.05786843621410354
44,-0.06184893741527527
45,-0.10999900462845814
46,-0.03714320864811835
47,-0.03133154349102811
48,0.011991474878119811
49,-0.09806925484684052
50,-0.006546748690832765
51,0.13488842985219104
52,-0.05434746781146189
53,0.03019247272428332
54,-0.024600980217331182
55,-0.04460869094901592
56,0.039489601703163006
57,0.008255700923856737
58,-0.026756076303825666
59,0.02234517568984311
60,0.003365768650474154
61,0.01737522070670593
62,-0.06461084761370635
63,-0.03012907226596913
64,-0.04370692461216836
65,0.09284089912105613
66,-0.027269362291723942
67,0.021547711859477996
68,-0.06376082958071795
69,0.10657073721887401
70,0.0696868009368635
71,0.004032480565896987
72,0.09655248115498
73,-0.06241496083819579
74,0.010197864228739091
75,0.05739530527422847
76,-0.06344204311687118
77,-0.01914313057645929
78,0.0049749692146393585
79,-0.022458691985118753
80,-0.062285593746410385
81,-0.013638236625704766
82,0.017975522788990714
83,-0.1474394724458437
84,0.023055184961513455
85,0.03384730422195887
86,0.0925129599927984
87,0.06483287845757192
88,0.007021456463373645
89,-0.059844904822644165
90,0.0965363438249126
91,0.1266638018128515
92,0.0644460575482109
93,0.004877708177169157
94,0.031799718082714146
95,0.026100609046303604
96,-0.013126908605155824
97,0.01047224586126072
98,0.0040912837131725594
99,0.07852394904154113
100,0.04052922460693327
101,-0.045049821920859795
102,0.010027925270906495
103,0.035647403862565166
104,0.004756849775912437
105,-0.018259890278264992
106,-0.019109334738957682
107,0.013655753050097934
108,0.014606086021400172
109,0.052563282878831614
110,0.008824640914950837
111,-0.008123651031850197
112,0.015805738006122894
113,0.006079820519685713
114,0.022468405513681212
115,0.009568006595477786
116,-0.02543535663055498
117,0.00473933019823869
118,0.017814608013041723
119,0.002819971275283762
120,0.04855621264996286
121,0.011629060237482386
122,-0.038569475708556546
