weight_index,fold0
0,0.09459180375985202
1,0.003653668866770121
2,0.025686202016619544
3,0.17002724052929788
4,-0.06765866717546573
5,-0.024725720221672957
6,0.06020866064699595
7,-0.002748642859823876
8,-0.07242589757430642
9,-0.003939412333388248
10,0.08916313170173366
11,-0.008877842522719056
12,0.039795017146846884
13,0.03438275468022383
14,-0.015812768779746095
15,0.03156197764948025
16,-0.07094925543838042
17,0.05724734440082957
18,0.04896961407541523
19,-0.04634311253065893
20,0.024005824064851286
21,-0.02915604504127232
22,-0.08723588216194518
23,-0.036540402953714975
24,-0.012405766378756039
25,0.048016120229603824
26,0.031518769622433516
27,0.03283715847418665
28,-0.0003269993440101957
29,-0.09424108175849749
30,-0.06463840922848986
31,0.062110267826749395
32,0.062413101649250166
33,-0.028861822747075154
34,0.09744372231838098
35,-0.035970403988501654
36,-0.02685934146026406
37,0.03751170386170674
38,0.022862565701119893
39,0.11102010169854355
40,0.07474981090560551
41,-0.015320828734664197
42,0.019570889504298767
43,0.05688246210997064
44,-0.061560079933965534
45,-0.10863977354484224
46,-0.037366482686879005
47,-0.0314986096291963
48,0.011209972637333417
49,-0.0963501889417024
50,-0.005714867431425112
51,0.1351602548952927
52,-0.05274959899004137
53,0.02991207632961964
54,-0.024568304578585855
55,-0.04389256296434537
56,0.03880255025766273
57,0.007990899052747965
58,-0.025890425698900783
59,0.021610649562445683
60,0.003990920724308402
61,0.01766795921350037
62,-0.06294627181972051
63,-0.02907718122624959
64,-0.042493322695316076
65,0.09034481033369232
66,-0.0262401200768407
67,0.02211381646225413
68,-0.06211262696436659
69,0.10502962878419071
70,0.06912893650249075
71,0.0038449860880531827
72,0.09565548666429285
73,-0.06236423689420375
74,0.00973049043561407
75,0.05729303330653677
76,-0.06287676953556469
77,-0.01880883571634671
78,0.005259725867850803
79,-0.022225784380910177
80,-0.06066156003074657
81,-0.013693501294713719
82,0.016990934841415176
83,-0.14510859016942812
84,0.02261316724937932
85,0.03426899435631586
86,0.0904020697173663
87,0.06457336989329693
88,0.0073134865512541666
89,-0.0595041002381298
90,0.09530482366642466
91,0.12544855559317244
92,0.0631986800427586
93,0.004732751329115424
94,0.03144741613517831
95,0.026143775562779713
96,-0.013026285915033556
97,0.009711661352703783
98,0.004105210712906238
99,0.07749781819167978
100,0.03916734650581118
101,-0.04375087092342357
102,0.010115566947032233
103,0.03516539867912314
104,0.0047440140455356425
105,-0.018011683519448245
106,-0.018285872259751364
107,0.013952292693260733
108,0.014324649198556413
109,0.05206648283501465
110,0.009218793982696986
111,-0.007938025376968734
112,0.015839100914304176
113,0.006198629403097142
114,0.02228515760044253
115,0.009614596950177441
116,-0.024919811025434797
117,0.004969202666348527
118,0.016875817209162744
119,0.003437991053155565
120,0.04849911477555267
121,0.011770509573503968
122,-0.03714083049446808
