weight_index,fold0
0,0.06639445286135055
1,0.00650784183631532
2,0.022776965892071285
3,0.15916151781089577
4,-0.07293322254878894
5,-0.024421055999102163
6,0.04660171916593784
7,-0.007486772450049898
8,-0.04401823698316791
9,-0.006344459237631077
10,0.06901406700620663
11,-0.0003799344134166233
12,0.03996663450312491
13,0.021610365992379654
14,-0.007983606899837006
15,0.02491754954843335
16,-0.0554392089137451
17,0.048472950936029637
18,0.044997121472519795
19,-0.0351051169475671
20,0.009766463247394674
21,-0.018939785298761006
22,-0.04288541940647569
23,-0.032068088832390915
24,-0.011073450677335782
25,0.045599048842409555
26,0.029774040777186584
27,0.028766096905359737
28,0.002398973723223055
29,-0.0650390139659568
30,-0.04386728070535016
31,0.04639652264907195
32,0.03481048700111788
33,-0.025663492672592
34,0.06943935607905204
35,-0.028663570707309415
36,-0.01825673117229738
37,0.028332481174860875
38,0.012685688314380003
39,0.09015736184844281
40,0.05620386515176429
41,0.0054343174283229935
42,0.031967005178381025
43,0.042477862919328625
44,-0.056880564983495786
45,-0.08971824711402987
46,-0.04023688934450548
47,-0.034473560716655874
48,0.0013546009671782492
49,-0.06946391796731036
50,0.005948593354892451
51,0.1359722162775857
52,-0.03004848188713868
53,0.024164567543861048
54,-0.022336013014757843
55,-0.03285363408549633
56,0.028357759517341714
57,0.0052103959204533356
58,-0.014352521740725979
59,0.013536849091507621
60,0.010243872901006165
61,0.02122127443744538
62,-0.03896266115233871
63,-0.011707853917787156
64,-0.02315414584958717
65,0.057803007631025985
66,-0.014148678001821666
67,0.026837870126215295
68,-0.040572282726549634
69,0.08210069741230085
70,0.05957972041670646
71,0.0010360211365862343
72,0.08054135203860836
73,-0.0600369584664961
74,0.004540561949746296
75,0.055511698415524925
76,-0.05269244407167133
77,-0.012076794013300153
78,0.009971892839629232
79,-0.018030764920401003
80,-0.03959442864432699
81,-0.013056385970601702
82,0.005990984729034161
83,-0.10621023278492121
84,0.016120179366884903
85,0.03530513083427692
86,0.060635585150625136
87,0.05895857878226802
88,0.012082679471053454
89,-0.052775676309853525
90,0.07507127788858328
91,0.10343279861475205
92,0.04483198808700981
93,0.0017373011239337215
94,0.02499469168068027
95,0.02607214839677632
96,-0.010589447959158501
97,0.0017082784142129625
98,0.003832372840224924
99,0.06126342002285478
100,0.022860125236773655
101,-0.026062687328087163
102,0.010823856402890197
103,0.028798047488327785
104,0.00416297187771867
105,-0.01395104825904644
106,-0.0072248206779037824
107,0.018126933136523454
108,0.010060145787751398
109,0.04381506634639692
110,0.013641280216872293
111,-0.005377725359854309
112,0.01609923450797811
113,0.007715529754327494
114,0.019185344391394327
115,0.010531283087312384
116,-0.01636603272823879
117,0.007895239507098063
118,0.0070923371139198456
119,0.0114583226094016
120,0.047521715482850536
121,0.014606871356921153
122,-0.019016131666817256
