weight_index,fold0
0,0.08481509241964248
1,0.004221728630460031
2,0.025181235761930987
3,0.16677728264677155
4,-0.06935789504513076
5,-0.024680191518953638
6,0.05614606201108966
7,-0.004429778921438872
8,-0.06259306330421002
9,-0.004819282901518959
10,0.08309343984446264
11,-0.006240380057570421
12,0.039812402294950755
13,0.030337732358796027
14,-0.012901828398171802
15,0.02962875586701729
16,-0.06618624865497323
17,0.054899585985104166
18,0.04775823105201099
19,-0.043188032529961985
20,0.018926826149777556
21,-0.02633849696794836
22,-0.0721212838054125
23,-0.035199974217869856
24,-0.012024773950261724
25,0.047392060341425006
26,0.03105258536440814
27,0.03167013053132918
28,-9.659364392529907e-05
29,-0.0854685752132302
30,-0.05813735080855226
31,0.05676049530447387
32,0.05338133820235119
33,-0.02833071469614026
34,0.08856229363491983
35,-0.03369692155679423
36,-0.02398381110464912
37,0.034645562153696685
38,0.019581268002781
39,0.10421067777967698
40,0.06864845911590882
41,-0.008827479700938267
42,0.023840879864421977
43,0.05218842059806191
44,-0.06011356080188712
45,-0.10231319388983351
46,-0.03838058483280516
47,-0.032348895097558616
48,0.007641067726544244
49,-0.08797940479208032
50,-0.00183347022165012
51,0.13613304029988277
52,-0.04523042803768352
53,0.028398721644817364
54,-0.0242158075400506
55,-0.040444082299980526
56,0.03549760804975663
57,0.006867878054699161
58,-0.02193351948159417
59,0.01847844225864396
60,0.006595028716807324
61,0.018974716404657633
62,-0.05506960017642639
63,-0.02384410652120878
64,-0.03654303120407802
65,0.07900965231159678
66,-0.02172526494190614
67,0.02436470261466069
68,-0.05461299051482634
69,0.0976607556355422
70,0.06632660214031202
71,0.002945547496100507
72,0.09115223426974396
73,-0.061974527892238826
74,0.007738994654318318
75,0.056776439967322755
76,-0.05999687603033194
77,-0.01703578528011879
78,0.006664535858313818
79,-0.021040784773317514
80,-0.053292226031273184
81,-0.0137821032480553
82,0.012714635710318542
83,-0.13348802389456405
84,0.02050517654914945
85,0.03567838294823959
86,0.08050811468607695
87,0.06314357556533845
88,0.008761768944936608
89,-0.057711462572553766
90,0.08919253509021843
91,0.11922438384989675
92,0.057265644406368804
93,0.0039466833234320115
94,0.02963266697653431
95,0.026268370697018387
96,-0.01244108638047821
97,0.006466594024917165
98,0.004098960188923875
99,0.07251682540946688
100,0.03316895871059915
101,-0.03776916371347771
102,0.01045613675993813
103,0.03297454239806422
104,0.00462189874889012
105,-0.01678612174076832
106,-0.014474485502424321
107,0.015356552496451011
108,0.012976279112949917
109,0.04961458906336946
110,0.01092147943500014
111,-0.0071072715533627324
112,0.015974810982077994
113,0.006742834804016169
114,0.021360741220493945
115,0.009857910154125665
116,-0.022362375497124866
117,0.0060068303307225755
118,0.012916044550209274
119,0.0062644680592153085
120,0.04822215525491888
121,0.01252191231538066
122,-0.030700428560005693
