weight_index,fold0
0,0.07921623495928327
1,-0.028596171090356014
2,0.03147645217849753
3,0.1469512897803281
4,-0.09110716091109371
5,-0.05310377795777828
6,0.0404310848002615
7,-0.0036224883632516576
8,-0.06399243888101008
9,-0.041252501424951765
10,0.06995519867684526
11,-0.02901632226958754
12,0.04308299035066442
13,0.018495050860419332
14,-0.022747200973860526
15,0.024121493540080127
16,-0.07743159245505285
17,0.06031810887273176
18,0.023639704811366537
19,-0.0676495773583939
20,0.016397438184195125
21,-0.013101378126904787
22,-0.04985381458165305
23,-0.02598145116730948
24,-0.022619896429760564
25,0.025187141055598022
26,0.0519633714700799
27,0.014683611799874213
28,-0.002286080347312937
29,-0.07314585949781789
30,-0.051339366488641965
31,0.04302682770295493
32,0.013397983379745446
33,-0.0012535434410990668
34,0.0642388827287131
35,-0.025858874797975637
36,-0.011537751553643175
37,0.019809761774742383
38,0.014182768531817961
39,0.08908339315146481
40,0.0790932038311196
41,-0.008333974665757832
42,0.017290166633606222
43,0.025370361115160955
44,-0.05150607295820723
45,-0.09837674475777154
46,-0.04195698020105353
47,-0.020491477583480532
48,0.005574981086732057
49,-0.08436737931935605
50,-0.0022433028930907064
51,0.14362389640557402
52,-0.054277210516666764
53,0.024862335842103137
54,-0.010632876037453496
55,-0.019895378284782116
56,0.009923331160649487
57,-0.0027483195388536613
58,0.00436958698750202
59,0.0304304714261268
60,0.028891471943412843
61,0.027837140275081964
62,-0.060276052332916
63,-0.03743899285666984
64,-0.029221535953859068
65,0.08114722041212306
66,-0.02007272065293108
67,0.025386193512890065
68,-0.046701425245369764
69,0.06762164072313649
70,0.0704288076304102
71,8.042266667999144e-05
72,0.12421214685597856
73,-0.050414899747742103
74,0.01349903934234776
75,0.057593110208028785
76,-0.04236953723674581
77,0.009703533378167432
78,0.037980576406796335
79,-0.002924833330546775
80,-0.03161023259488351
81,0.008165607929529162
82,0.01723007267815853
83,-0.11507439749333366
84,0.01920942338429744
85,0.03804535222116127
86,0.06769965430513841
87,0.0584590623153093
88,-0.017021263579456197
89,-0.08226793987222698
90,0.07583725602283417
91,0.1285817461599058
92,0.04476866885503128
93,-0.0020016431940762624
94,0.004681430907320875
95,0.021791537437973237
96,0.01779544283236396
97,-0.003077310122649326
98,-0.0027737555125648666
99,0.07583039656776075
100,0.016959726793100423
101,-0.017509090158500388
102,0.038414333628735926
103,0.05501406375994464
104,-0.002366819576921214
105,-0.019087465064500653
106,0.00828872990596299
107,0.030718128220892725
108,-0.0043794164821143455
109,0.03365379265763528
110,0.01876164392753484
111,-0.02202570604167134
112,0.021371654322103622
113,0.0070219604789057205
114,0.036460680456298494
115,0.023734371898388968
116,-0.02011932731730593
117,0.03915505253350663
118,0.0013767152423235208
119,0.027172486140795222
120,0.013669616106770612
121,0.02991480964423668
122,-0.010038594983069181
