weight_index,fold0
0,0.0764483967543986
1,-0.027030676144852942
2,0.030901149009410392
3,0.1466170563576136
4,-0.09076313969220523
5,-0.052719560952993454
6,0.03931885411609844
7,-0.004299130155706684
8,-0.06140922418353013
9,-0.03996895253286109
10,0.06840573909693573
11,-0.02743712878470878
12,0.043072253512313724
13,0.017735049504930732
14,-0.02184081730726338
15,0.02359515483734275
16,-0.07564093975180507
17,0.059010562761590404
18,0.02396462762290896
19,-0.06620303936792606
20,0.01521428980488227
21,-0.012478690535970236
22,-0.046295714726818454
23,-0.0256289964902542
24,-0.022466251511736663
25,0.025180775223413762
26,0.05163521429961938
27,0.014596364038831555
28,-0.0018466461283336239
29,-0.07041888428846563
30,-0.04959740973429538
31,0.04211452822082816
32,0.011983641683172832
33,-0.0013993787054027511
34,0.06146045512449362
35,-0.02546479446049759
36,-0.011245327763440949
37,0.01945427693119174
38,0.01324176541625699
39,0.08747720569585697
40,0.07657224301012835
41,-0.006305841294118607
42,0.018703037339976462
43,0.02487214826914265
44,-0.051339277896469124
45,-0.09639924138538808
46,-0.04209408555476809
47,-0.020876467232838085
48,0.004753439334330678
49,-0.08184346720110361
50,-0.0013035282582033075
51,0.1433770396965885
52,-0.05204889691051739
53,0.024288865996936342
54,-0.010473911746296973
55,-0.019372124316162656
56,0.009709997352632092
57,-0.0022846619288897814
58,0.004819625315073336
59,0.029664748847858923
60,0.028703032648069563
61,0.028230606140329045
62,-0.05790080844673018
63,-0.035355259190438956
64,-0.027914109114649092
65,0.07755784280540821
66,-0.01903665826884232
67,0.02579172835472268
68,-0.04471817609557052
69,0.06611491027422793
70,0.06923739881987319
71,-0.0001978967862615515
72,0.1214492351089438
73,-0.05059658277814892
74,0.012882817760670217
75,0.0574793938160429
76,-0.04140127891164874
77,0.010140597324285662
78,0.03792505296119239
79,-0.0027862044175167543
80,-0.029949378182204733
81,0.007834806350351548
82,0.016605649119554342
83,-0.11156475330327892
84,0.018647319326560545
85,0.037601347801555426
86,0.06526348564561667
87,0.057939990228051755
88,-0.015988109293764645
89,-0.08144004106635959
90,0.07408476091682793
91,0.1261708079382455
92,0.04362483323177644
93,-0.0022051146690248683
94,0.004726237385778964
95,0.021925625311380696
96,0.017572235363438965
97,-0.0036619281438837995
98,-0.0024933084114075062
99,0.07402595526974638
100,0.01621278869037884
101,-0.01654784445972777
102,0.03777869569052577
103,0.05438027787966449
104,-0.0021108612744673706
105,-0.018670351355858452
106,0.00841651973687841
107,0.030833855515481158
108,-0.0043455457078280975
109,0.0329027971798909
110,0.018836928573851056
111,-0.021130363765359764
112,0.021230414348602313
113,0.0067755230447039535
114,0.03587815688726585
115,0.023664856601884908
116,-0.019402027465471268
117,0.03837665821319486
118,0.0008843670130473995
119,0.027504276566418916
120,0.01381235966854013
121,0.029961924735046087
122,-0.009161383339241849
