weight_index,fold0
0,0.08164335440294991
1,-0.029928439852681763
2,0.031940120586501634
3,0.14722145057114963
4,-0.09139912176962184
5,-0.05341119040836254
6,0.041367602901225174
7,-0.0030077073122760575
8,-0.06624084051318922
9,-0.0423687019578216
10,0.07125927560625014
11,-0.030358736037810138
12,0.04309368019027347
13,0.019139574983041904
14,-0.023550262867968814
15,0.024562159623548317
16,-0.078955446648037
17,0.061421746664351975
18,0.023354854085993543
19,-0.0688477691011105
20,0.017445005288076725
21,-0.013610590714327988
22,-0.0529606707980341
23,-0.02627984079312598
24,-0.022743826601997884
25,0.025189847229411682
26,0.05223137572077239
27,0.014759102493058038
28,-0.002632276157980582
29,-0.0754434524265891
30,-0.052816551789616785
31,0.0438267939120432
32,0.01463403951970516
33,-0.0011023075797801163
34,0.06664154799094073
35,-0.026193605467217593
36,-0.011798088664952175
37,0.02011532896985708
38,0.014998314396895251
39,0.09047898392862569
40,0.08126900999150637
41,-0.010066222575843966
42,0.016064305258817118
43,0.02578619732990397
44,-0.05164051911256627
45,-0.1001033266662963
46,-0.041830663689375845
47,-0.02017482476161818
48,0.006305639225956096
49,-0.0865238867709255
50,-0.0030466442781568654
51,0.14378211996875573
52,-0.05618516230432735
53,0.025340664122062515
54,-0.010755321822721254
55,-0.02033532149300112
56,0.010110861583393612
57,-0.0031443613913306693
58,0.003971231025228048
59,0.03110042573618924
60,0.029028788118605264
61,0.027477664605691184
62,-0.062319608230879245
63,-0.03921298576074162
64,-0.030312307999215766
65,0.0842976699774814
66,-0.021003171356928897
67,0.024989780388595756
68,-0.0484429027599323
69,0.06892376923151075
70,0.07143678860112168
71,0.0003206087524988263
72,0.12656470632917885
73,-0.050236569723995476
74,0.014049405647942001
75,0.05768431559705555
76,-0.04317780604681985
77,0.009343741106893047
78,0.03802453098499283
79,-0.003038294272989935
80,-0.033077181628532765
81,0.008467050102316685
82,0.01779485357742628
83,-0.11804280628500652
84,0.019689164288967758
85,0.038379146614879955
86,0.06980660959516813
87,0.05888337928321024
88,-0.017894435812329083
89,-0.08294298429250997
90,0.07732326413110287
91,0.13058208809839367
92,0.04574331845583958
93,-0.0018309664941530879
94,0.004629585996407985
95,0.021672086429948063
96,0.017984565166653504
97,-0.002518027559871108
98,-0.003021518521622228
99,0.0773574744790345
100,0.017631693159327808
101,-0.018339749807676387
102,0.03895335034328408
103,0.05553533740899726
104,-0.002592684924608517
105,-0.019440158130512603
106,0.008156273420876214
107,0.030603503064226226
108,-0.0044070072647189595
109,0.03429192782470421
110,0.018685412913483065
111,-0.022800212048924684
112,0.02148100737533396
113,0.007226619888016514
114,0.03694942404001879
115,0.02378775902362953
116,-0.02072400203409473
117,0.03980584208871314
118,0.0018412102315257522
119,0.026866051362369282
120,0.013550980461048441
121,0.02988335653263553
122,-0.010814351525698866
